image_name,x,y,w,h,category_id,dl_name,dl_name_en,dl_material,dl_material_en,class,image_width,image_height,label 
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,159,58,276,533,6191,삐콤씨에프정 618.6mg/병,Beecom-CF Tab.,아스코르브산과립97%|티아민질산염|피리독신염산염|리보플라빈|판토텐산칼슘|니코틴산아미드|토코페롤아세테이트 2배산|폴산|시아노코발라민100배산|d-비오틴1%|푸마르산철,Ascorbic Acid| Biotin| Calcium Pantothenate| Cyanocobalamin| Ferrous Fumarate| Folic Acid| Nicotinamide| Pyridoxine Hydrochloride| Riboflavin| Thiamine Nitrate| Tocopherol Acetate,K-006192,976,1280,19
K-002483-003743-006192-013395_0_2_0_2_70_000_200.png,76,83,234,488,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-006192-013395_0_2_0_2_75_000_200.png,644,673,250,514,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,636,676,236,491,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-006192-022362_0_2_0_2_75_000_200.png,626,93,205,483,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-006192-022362_0_2_0_2_75_000_200.png,126,845,322,317,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-006192-022362_0_2_0_2_75_000_200.png,57,124,340,513,6191,삐콤씨에프정 618.6mg/병,Beecom-CF Tab.,아스코르브산과립97%|티아민질산염|피리독신염산염|리보플라빈|판토텐산칼슘|니코틴산아미드|토코페롤아세테이트 2배산|폴산|시아노코발라민100배산|d-비오틴1%|푸마르산철,Ascorbic Acid| Biotin| Calcium Pantothenate| Cyanocobalamin| Ferrous Fumarate| Folic Acid| Nicotinamide| Pyridoxine Hydrochloride| Riboflavin| Thiamine Nitrate| Tocopherol Acetate,K-006192,976,1280,19
K-002483-003743-006192-022362_0_2_0_2_75_000_200.png,609,736,271,421,22361,맥시부펜이알정 300mg,Maxibupen Er Tab.,덱시부프로펜,Dexibuprofen,K-022362,976,1280,27
K-002483-003743-012081-012778_0_2_0_2_70_000_200.png,102,679,233,449,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,586,99,234,477,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-012778_0_2_0_2_70_000_200.png,504,173,295,292,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,119,796,330,329,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-012778_0_2_0_2_70_000_200.png,108,103,230,437,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,606,713,245,470,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-012778_0_2_0_2_70_000_200.png,571,605,228,475,12777,다보타민큐정 10mg/병,Dabotamin Q Tab.,,Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Potassium Iodide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate Monohydrate| β-Carotene 20% Gr.,K-012778,976,1280,20
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,109,129,305,540,12777,다보타민큐정 10mg/병,Dabotamin Q Tab.,,Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Potassium Iodide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate Monohydrate| β-Carotene 20% Gr.,K-012778,976,1280,20
K-002483-003743-012081-019552_0_2_0_2_70_000_200.png,104,682,225,445,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-019552_0_2_0_2_75_000_200.png,603,130,204,439,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-019552_0_2_0_2_90_000_200.png,593,70,245,478,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-019552_0_2_0_2_70_000_200.png,503,175,297,287,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-019552_0_2_0_2_75_000_200.png,126,807,313,314,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-019552_0_2_0_2_90_000_200.png,118,786,323,320,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-019552_0_2_0_2_70_000_200.png,121,130,206,400,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-019552_0_2_0_2_75_000_200.png,608,712,244,472,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-019552_0_2_0_2_90_000_200.png,580,717,266,456,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-019552_0_2_0_2_70_000_200.png,523,606,325,496,19551,트루비타정 60mg/병,Truvita Tab.,,Zinc Sulfate Monohydrate| Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%,K-019552,976,1280,21
K-002483-003743-012081-019552_0_2_0_2_75_000_200.png,99,136,324,494,19551,트루비타정 60mg/병,Truvita Tab.,,Zinc Sulfate Monohydrate| Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%,K-019552,976,1280,21
K-002483-003743-012081-019552_0_2_0_2_90_000_200.png,95,104,329,492,19551,트루비타정 60mg/병,Truvita Tab.,,Zinc Sulfate Monohydrate| Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%,K-019552,976,1280,21
K-002483-003743-012081-022627_0_2_0_2_70_000_200.png,88,665,259,476,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-022627_0_2_0_2_75_000_200.png,588,94,234,481,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-022627_0_2_0_2_70_000_200.png,495,169,315,297,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-022627_0_2_0_2_75_000_200.png,120,796,330,329,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-022627_0_2_0_2_70_000_200.png,121,134,204,397,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-022627_0_2_0_2_75_000_200.png,619,736,219,436,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-022627_0_2_0_2_70_000_200.png,530,590,307,482,22626,메가파워정 90mg/병,Mega Power Tab.,,Selenium in Dried Yeast| Ascorbic Acid Gr. 97%| Calcium Pantothenate| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate,K-022627,976,1280,22
K-002483-003743-012081-022627_0_2_0_2_75_000_200.png,142,202,235,439,22626,메가파워정 90mg/병,Mega Power Tab.,,Selenium in Dried Yeast| Ascorbic Acid Gr. 97%| Calcium Pantothenate| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate,K-022627,976,1280,22
K-002483-003743-012081-023223_0_2_0_2_70_000_200.png,89,665,260,478,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-023223_0_2_0_2_75_000_200.png,587,96,233,483,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-023223_0_2_0_2_90_000_200.png,599,94,217,439,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012081-023223_0_2_0_2_70_000_200.png,503,174,298,292,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-023223_0_2_0_2_75_000_200.png,120,796,331,330,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-023223_0_2_0_2_90_000_200.png,119,786,325,320,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012081-023223_0_2_0_2_70_000_200.png,108,102,230,439,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-023223_0_2_0_2_75_000_200.png,607,713,245,468,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-023223_0_2_0_2_90_000_200.png,600,706,236,456,12080,리렉스펜정 300mg/PTP,Lirexpen Tab.,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,K-012081,976,1280,25
K-002483-003743-012081-023223_0_2_0_2_70_000_200.png,525,593,313,497,23222,비타비백정 100mg/병,Vita B 100 Tab.,니코틴산아미드|피리독신염산염97%과립|리보플라빈|티아민질산염|판토텐산칼슘|폴산|d-비오틴1%|시아노코발라민100배산|우르소데옥시콜산,Folic Acid| Biotin 1%| Calcium Pantothenate| Cyanocobalamin(1000倍散)| Nicotinamide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Thiamine Nitrate| Ursodeoxycholic Acid,K-023223,976,1280,23
K-002483-003743-012081-023223_0_2_0_2_75_000_200.png,105,144,310,502,23222,비타비백정 100mg/병,Vita B 100 Tab.,니코틴산아미드|피리독신염산염97%과립|리보플라빈|티아민질산염|판토텐산칼슘|폴산|d-비오틴1%|시아노코발라민100배산|우르소데옥시콜산,Folic Acid| Biotin 1%| Calcium Pantothenate| Cyanocobalamin(1000倍散)| Nicotinamide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Thiamine Nitrate| Ursodeoxycholic Acid,K-023223,976,1280,23
K-002483-003743-012081-023223_0_2_0_2_90_000_200.png,102,117,309,493,23222,비타비백정 100mg/병,Vita B 100 Tab.,니코틴산아미드|피리독신염산염97%과립|리보플라빈|티아민질산염|판토텐산칼슘|폴산|d-비오틴1%|시아노코발라민100배산|우르소데옥시콜산,Folic Acid| Biotin 1%| Calcium Pantothenate| Cyanocobalamin(1000倍散)| Nicotinamide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Thiamine Nitrate| Ursodeoxycholic Acid,K-023223,976,1280,23
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,656,108,226,473,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,129,844,333,334,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,127,91,313,542,12777,다보타민큐정 10mg/병,Dabotamin Q Tab.,,Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Potassium Iodide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate Monohydrate| β-Carotene 20% Gr.,K-012778,976,1280,20
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,643,672,251,515,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-012778-022362_0_2_0_2_70_000_200.png,84,659,219,499,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012778-022362_0_2_0_2_75_000_200.png,649,128,164,434,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012778-022362_0_2_0_2_90_000_200.png,634,62,203,486,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-012778-022362_0_2_0_2_70_000_200.png,491,127,311,301,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012778-022362_0_2_0_2_75_000_200.png,129,848,313,319,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012778-022362_0_2_0_2_90_000_200.png,122,826,322,324,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-012778-022362_0_2_0_2_70_000_200.png,565,546,218,473,12777,다보타민큐정 10mg/병,Dabotamin Q Tab.,,Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Potassium Iodide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate Monohydrate| β-Carotene 20% Gr.,K-012778,976,1280,20
K-002483-003743-012778-022362_0_2_0_2_75_000_200.png,129,195,274,536,12777,다보타민큐정 10mg/병,Dabotamin Q Tab.,,Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Potassium Iodide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate Monohydrate| β-Carotene 20% Gr.,K-012778,976,1280,20
K-002483-003743-012778-022362_0_2_0_2_90_000_200.png,121,176,289,521,12777,다보타민큐정 10mg/병,Dabotamin Q Tab.,,Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Potassium Iodide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate Monohydrate| β-Carotene 20% Gr.,K-012778,976,1280,20
K-002483-003743-012778-022362_0_2_0_2_70_000_200.png,83,120,259,387,22361,맥시부펜이알정 300mg,Maxibupen Er Tab.,덱시부프로펜,Dexibuprofen,K-022362,976,1280,27
K-002483-003743-012778-022362_0_2_0_2_75_000_200.png,611,735,270,422,22361,맥시부펜이알정 300mg,Maxibupen Er Tab.,덱시부프로펜,Dexibuprofen,K-022362,976,1280,27
K-002483-003743-012778-022362_0_2_0_2_90_000_200.png,616,743,240,394,22361,맥시부펜이알정 300mg,Maxibupen Er Tab.,덱시부프로펜,Dexibuprofen,K-022362,976,1280,27
K-002483-003743-013395-019552_0_2_0_2_70_000_200.png,68,665,187,453,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-013395-019552_0_2_0_2_75_000_200.png,661,109,215,478,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-013395-019552_0_2_0_2_70_000_200.png,504,133,301,294,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-013395-019552_0_2_0_2_75_000_200.png,117,840,331,333,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-013395-019552_0_2_0_2_70_000_200.png,84,79,229,487,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-013395-019552_0_2_0_2_75_000_200.png,637,675,238,519,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-013395-019552_0_2_0_2_70_000_200.png,506,591,310,493,19551,트루비타정 60mg/병,Truvita Tab.,,Zinc Sulfate Monohydrate| Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%,K-019552,976,1280,21
K-002483-003743-013395-019552_0_2_0_2_75_000_200.png,117,126,324,527,19551,트루비타정 60mg/병,Truvita Tab.,,Zinc Sulfate Monohydrate| Ascorbic Acid Gr. 97%| Biotin 1%| Calcium Pantothenate| Cupric Oxide| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Folic Acid| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Selenium in Dried Yeast| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%,K-019552,976,1280,21
K-002483-003743-013395-022627_0_2_0_2_70_000_200.png,61,649,204,486,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-013395-022627_0_2_0_2_75_000_200.png,659,110,216,479,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-013395-022627_0_2_0_2_90_000_200.png,671,83,204,480,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-013395-022627_0_2_0_2_70_000_200.png,498,125,312,303,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-013395-022627_0_2_0_2_75_000_200.png,117,839,330,333,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-013395-022627_0_2_0_2_90_000_200.png,114,825,326,326,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-013395-022627_0_2_0_2_70_000_200.png,86,80,228,487,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-013395-022627_0_2_0_2_75_000_200.png,644,698,226,480,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-013395-022627_0_2_0_2_90_000_200.png,629,676,227,498,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-013395-022627_0_2_0_2_70_000_200.png,565,573,247,445,22626,메가파워정 90mg/병,Mega Power Tab.,,Selenium in Dried Yeast| Ascorbic Acid Gr. 97%| Calcium Pantothenate| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate,K-022627,976,1280,22
K-002483-003743-013395-022627_0_2_0_2_75_000_200.png,96,208,310,485,22626,메가파워정 90mg/병,Mega Power Tab.,,Selenium in Dried Yeast| Ascorbic Acid Gr. 97%| Calcium Pantothenate| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate,K-022627,976,1280,22
K-002483-003743-013395-022627_0_2_0_2_90_000_200.png,127,215,246,431,22626,메가파워정 90mg/병,Mega Power Tab.,,Selenium in Dried Yeast| Ascorbic Acid Gr. 97%| Calcium Pantothenate| Cyanocobalamin 1%| Dibasic Calcium Phosphate| Ergocalciferol Gr.| Ferrous Fumarate| Magnesium Oxide| Manganese Sulfate| Molybden in Dried Yeast| Nicotinamide| Potassium Chloride| Pyridoxine Hydrochloride 97% Gr.| Retinol Acetate Gr.| Riboflavin| Thiamine Nitrate(3倍散)| Tocopherol Acetate 50%| Zinc Sulfate,K-022627,976,1280,22
K-002483-003743-013395-023223_0_2_0_2_70_000_200.png,61,647,204,488,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-013395-023223_0_2_0_2_75_000_200.png,659,106,218,482,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-013395-023223_0_2_0_2_90_000_200.png,681,101,181,455,2482,뮤테란캡슐 100mg,Muteran Cap. 100mg,아세틸시스테인,Acetylcysteine,K-002483,976,1280,16
K-002483-003743-013395-023223_0_2_0_2_70_000_200.png,503,135,298,293,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-013395-023223_0_2_0_2_75_000_200.png,118,841,329,330,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-013395-023223_0_2_0_2_90_000_200.png,115,826,324,324,3742,알드린정,Aldrin Tab.,알마게이트,Almagate,K-003743,976,1280,17
K-002483-003743-013395-023223_0_2_0_2_70_000_200.png,102,114,199,439,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-013395-023223_0_2_0_2_75_000_200.png,641,701,226,482,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-013395-023223_0_2_0_2_90_000_200.png,628,679,228,494,13394,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,아세트아미노펜,Acetaminophen Encapsulated,K-013395,976,1280,26
K-002483-003743-013395-023223_0_2_0_2_70_000_200.png,540,613,295,509,23222,비타비백정 100mg/병,Vita B 100 Tab.,니코틴산아미드|피리독신염산염97%과립|리보플라빈|티아민질산염|판토텐산칼슘|폴산|d-비오틴1%|시아노코발라민100배산|우르소데옥시콜산,Folic Acid| Biotin 1%| Calcium Pantothenate| Cyanocobalamin(1000倍散)| Nicotinamide| Pyridoxine Hydrochloride 97% Gr.| Riboflavin| Thiamine Nitrate| Ursodeoxycholic Acid,K-023223,976,1280,23
